<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ADX,20151105,4263.63,4276.68,4251.68,4262.8,54376877
ADX,20151104,4322.16,4322.16,4257.06,4263.63,95293049
ADX,20151103,4299.11,4338.35,4291.44,4322.16,68283167
ADX,20151102,4298.72,4315.47,4282.44,4299.11,57764717
ADX,20151101,4322.04,4333.2,4275.88,4298.72,45083957
ADX,20151029,4321.91,4350.06,4309.6,4322.04,50557268
ADX,20151028,4391.4,4397.96,4308.48,4321.91,36558385
ADX,20151027,4413.96,4438.05,4375.35,4391.4,82831145
ADX,20151026,4472.5,4475.82,4399.35,4413.96,55916853
ADX,20151025,4485.4,4488.78,4464.29,4472.5,49661880
ADX,20151022,4530.26,4530.26,4483.77,4485.4,55146061
ADX,20151021,4584.86,4592.24,4529.38,4530.26,52608796
ADX,20151020,4577.66,4589.68,4558.28,4584.86,31220368
ADX,20151019,4563.2,4584.75,4560.31,4577.66,29838376
ADX,20151018,4538.46,4570.12,4537.34,4563.2,27990558
ADX,20151014,4564.35,4564.35,4538.46,4538.46,33202735
ADX,20151013,4561.31,4564.35,4523.01,4564.35,45986851
ADX,20151012,4565.49,4572.55,4546.25,4561.31,63772373
ADX,20151011,4546.46,4567.49,4542.71,4565.49,43092130
ADX,20151008,4588.76,4588.76,4535.58,4546.46,46640063
ADX,20151007,4554.68,4589.14,4553.67,4588.76,159696602
ADX,20151006,4564.54,4568.46,4541.56,4554.68,94948849
ADX,20151005,4517.52,4567.37,4516.27,4564.54,147356182
ADX,20151004,4519.96,4544,4516.71,4517.52,151172966
ADX,20151001,4502.79,4534.73,4501.66,4519.96,87125069
ADX,20150930,4475.98,4505.79,4475.56,4502.79,49508636
ADX,20150929,4516.34,4516.34,4462.14,4475.98,79530834
ADX,20150928,4494.87,4538.09,4494.87,4516.34,170057450
ADX,20150927,4514.28,4522.76,4494.53,4494.87,85512622
ADX,20150922,4503.32,4521.39,4488.88,4514.28,109896681
ADX,20150921,4505.32,4527.03,4487.93,4503.32,255841924
ADX,20150920,4479.05,4527.55,4475.49,4505.32,317664410
ADX,20150917,4534.7,4542.2,4476.69,4479.05,212559825
ADX,20150916,4504.61,4548.55,4500.03,4534.7,143187707
ADX,20150915,4485.99,4533.02,4485.91,4504.61,98324584
ADX,20150914,4552.22,4553.59,4465.44,4485.99,72190819
ADX,20150913,4537.56,4567.73,4525.78,4552.22,75476517
ADX,20150910,4501.55,4538.63,4475.14,4537.56,63681598
ADX,20150909,4414.49,4526.8,4414.49,4501.55,128933151
ADX,20150908,4386.92,4422.1,4377,4414.49,68009401
ADX,20150907,4408.98,4442.18,4365.63,4386.92,89700907
ADX,20150906,4378.14,4426.7,4376.45,4408.98,90966926
ADX,20150903,4352.21,4378.14,4352.21,4378.14,120905422
